,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped,conflicting
2378,138,138,1173/2,1173/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1622,258.4934210526314,6,True,False
2379,138,138,2347/4,2347/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1615,258.597587719298,0,False,False
2380,138,138,587,587,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1623,258.7017543859647,0,False,False
2381,138,138,587,587,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1616,258.7017543859647,6,False,False
2382,138,138,587,587,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1616,258.7017543859647,1,False,False
2383,138,138,2349/4,2349/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1617,258.8059210526314,0,False,False
2384,138,138,1175/2,1175/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1624,258.910087719298,6,True,False
2385,138,138,1175/2,1175/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1618,258.910087719298,6,False,False
2386,138,138,1175/2,1175/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1618,258.910087719298,1,False,False
2387,139,139,588,588,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1635,259.11842105263133,7,True,False
2388,139,139,588,588,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1625,259.11842105263133,8,True,False
2389,139,139,588,588,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1625,259.11842105263133,5,False,False
2390,139,139,1177/2,1177/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1626,259.32675438596465,8,True,False
2391,139,139,1177/2,1177/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1626,259.32675438596465,5,False,False
2392,139,139,2355/4,2355/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1636,259.43092105263133,4,True,False
2393,139,139,589,589,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1627,259.535087719298,8,True,False
2394,139,139,589,589,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1627,259.535087719298,5,False,False
2395,139,139,1179/2,1179/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1637,259.74342105263133,8,False,False
2396,139,139,1179/2,1179/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1628,259.74342105263133,7,False,False
2397,139,139,2359/4,2359/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1629,259.847587719298,8,True,False
2398,139,139,2359/4,2359/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1629,259.847587719298,5,False,False
2399,139,139,2361/4,2361/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1630,260.05592105263133,8,True,False
2400,139,139,2361/4,2361/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1630,260.05592105263133,5,False,False
2401,139,139,1181/2,1181/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1638,260.160087719298,4,True,False
2402,139,139,2363/4,2363/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1631,260.26425438596465,7,False,False
2403,139,139,591,591,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1639,260.36842105263133,8,False,False
2404,139,139,591,591,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1632,260.36842105263133,8,True,False
2405,139,139,591,591,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1632,260.36842105263133,5,False,False
2406,139,139,2365/4,2365/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1633,260.472587719298,7,False,False
2407,139,139,1183/2,1183/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1640,260.57675438596465,4,True,False
2408,139,139,1183/2,1183/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1634,260.57675438596465,8,True,False
2409,139,139,1183/2,1183/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1634,260.57675438596465,5,False,False
2410,140,140,592,592,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1651,260.78508771929796,-1,False,True
2411,140,140,592,592,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1641,260.78508771929796,6,False,False
2412,140,140,592,592,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1641,260.78508771929796,1,False,False
2413,140,140,1185/2,1185/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1642,260.9934210526313,6,False,False
2414,140,140,1185/2,1185/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1642,260.9934210526313,1,False,False
2415,140,140,2371/4,2371/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1652,261.09758771929796,6,True,False
2416,140,140,593,593,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1643,261.20175438596465,6,False,False
2417,140,140,593,593,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1643,261.20175438596465,1,False,False
2418,140,140,1187/2,1187/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1653,261.41008771929796,0,False,False
2419,140,140,1187/2,1187/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1644,261.41008771929796,0,False,False
2420,140,140,2375/4,2375/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1645,261.51425438596465,6,False,False
2421,140,140,2375/4,2375/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1645,261.51425438596465,1,False,False
2422,140,140,2377/4,2377/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1646,261.72258771929796,6,False,False
2423,140,140,2377/4,2377/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1646,261.72258771929796,1,False,False
2424,140,140,1189/2,1189/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1654,261.82675438596465,6,True,False
2425,140,140,2379/4,2379/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1647,261.9309210526313,0,False,False
2426,140,140,595,595,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1655,262.03508771929796,0,False,False
2427,140,140,595,595,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1648,262.03508771929796,6,False,False
2428,140,140,595,595,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1648,262.03508771929796,1,False,False
2429,140,140,2381/4,2381/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1649,262.13925438596465,0,False,False
2430,140,140,1191/2,1191/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1656,262.2434210526313,6,True,False
2431,140,140,1191/2,1191/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1650,262.2434210526313,6,False,False
2432,140,140,1191/2,1191/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1650,262.2434210526313,1,False,False
2433,141,141,596,596,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1667,262.4517543859646,7,True,False
2434,141,141,596,596,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1657,262.4517543859646,8,True,False
2435,141,141,596,596,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1657,262.4517543859646,5,False,False
2436,141,141,1193/2,1193/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1658,262.6600877192979,8,True,False
2437,141,141,1193/2,1193/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1658,262.6600877192979,5,False,False
2438,141,141,2387/4,2387/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1668,262.7642543859646,4,True,False
2439,141,141,597,597,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1659,262.8684210526313,8,True,False
2440,141,141,597,597,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1659,262.8684210526313,5,False,False
2441,141,141,1195/2,1195/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1669,263.0767543859646,8,False,False
2442,141,141,1195/2,1195/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1660,263.0767543859646,7,False,False
2443,141,141,2391/4,2391/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1661,263.1809210526313,8,True,False
2444,141,141,2391/4,2391/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1661,263.1809210526313,5,False,False
2445,141,141,2393/4,2393/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1662,263.3892543859646,8,True,False
2446,141,141,2393/4,2393/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1662,263.3892543859646,5,False,False
2447,141,141,1197/2,1197/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1670,263.4934210526313,4,True,False
2448,141,141,2395/4,2395/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1663,263.5975877192979,7,False,False
2449,141,141,599,599,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1671,263.7017543859646,8,False,False
2450,141,141,599,599,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1664,263.7017543859646,8,True,False
2451,141,141,599,599,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1664,263.7017543859646,5,False,False
2452,141,141,2397/4,2397/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1665,263.8059210526313,7,False,False
2453,141,141,1199/2,1199/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1672,263.9100877192979,4,True,False
2454,141,141,1199/2,1199/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1666,263.9100877192979,8,True,False
2455,141,141,1199/2,1199/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1666,263.9100877192979,5,False,False
2456,142,142,600,600,0.25,0,0,4/4,2,1,1/16,1/16,1,,0,48,C3,3,1673,264.1184210526312,8,False,False
2457,142,142,2401/4,2401/4,0.25,1/16,1/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,1674,264.2225877192979,7,False,False
2458,142,142,1201/2,1201/2,0.25,1/8,1/8,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1675,264.32675438596453,6,True,False
2459,142,142,2403/4,2403/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,57,A3,3,1676,264.4309210526312,-1,False,True
2460,142,142,601,601,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,,10,46,A#2,2,1677,264.5350877192979,-1,False,True
2461,142,142,2405/4,2405/4,0.25,5/16,5/16,4/4,2,1,1/16,1/16,1,,10,58,A#3,3,1678,264.63925438596453,7,False,False
2462,143,143,604,604,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1689,265.78508771929785,-1,False,True
2463,143,143,604,604,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1679,265.78508771929785,6,False,False
2464,143,143,604,604,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1679,265.78508771929785,1,False,False
2465,143,143,1209/2,1209/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1680,265.99342105263116,6,False,False
2466,143,143,1209/2,1209/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1680,265.99342105263116,1,False,False
2467,143,143,2419/4,2419/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1690,266.09758771929785,6,True,False
2468,143,143,605,605,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1681,266.20175438596453,6,False,False
2469,143,143,605,605,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1681,266.20175438596453,1,False,False
2470,143,143,1211/2,1211/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1691,266.41008771929785,0,False,False
2471,143,143,1211/2,1211/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1682,266.41008771929785,0,False,False
2472,143,143,2423/4,2423/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1683,266.51425438596453,6,False,False
2473,143,143,2423/4,2423/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1683,266.51425438596453,1,False,False
2474,143,143,2425/4,2425/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1684,266.72258771929785,6,False,False
2475,143,143,2425/4,2425/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1684,266.72258771929785,1,False,False
2476,143,143,1213/2,1213/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1692,266.82675438596453,6,True,False
2477,143,143,2427/4,2427/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1685,266.93092105263116,0,False,False
2478,143,143,607,607,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1693,267.03508771929785,0,False,False
2479,143,143,607,607,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1686,267.03508771929785,6,False,False
2480,143,143,607,607,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1686,267.03508771929785,1,False,False
2481,143,143,2429/4,2429/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1687,267.13925438596453,0,False,False
2482,143,143,1215/2,1215/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1694,267.24342105263116,6,True,False
2483,143,143,1215/2,1215/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1688,267.24342105263116,6,False,False
2484,143,143,1215/2,1215/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1688,267.24342105263116,1,False,False
2485,144,144,608,608,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1705,267.4517543859645,7,True,False
2486,144,144,608,608,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1695,267.4517543859645,8,True,False
2487,144,144,608,608,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1695,267.4517543859645,5,False,False
2488,144,144,1217/2,1217/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1696,267.6600877192978,8,True,False
2489,144,144,1217/2,1217/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1696,267.6600877192978,5,False,False
2490,144,144,2435/4,2435/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1706,267.7642543859645,4,True,False
2491,144,144,609,609,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1697,267.86842105263116,8,True,False
2492,144,144,609,609,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1697,267.86842105263116,5,False,False
2493,144,144,1219/2,1219/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1707,268.0767543859645,8,False,False
2494,144,144,1219/2,1219/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1698,268.0767543859645,7,False,False
2495,144,144,2439/4,2439/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1699,268.18092105263116,8,True,False
2496,144,144,2439/4,2439/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1699,268.18092105263116,5,False,False
2497,144,144,2441/4,2441/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1700,268.3892543859645,8,True,False
2498,144,144,2441/4,2441/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1700,268.3892543859645,5,False,False
2499,144,144,1221/2,1221/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1708,268.49342105263116,4,True,False
2500,144,144,2443/4,2443/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1701,268.5975877192978,7,False,False
2501,144,144,611,611,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1709,268.7017543859645,8,False,False
2502,144,144,611,611,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1702,268.7017543859645,8,True,False
2503,144,144,611,611,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1702,268.7017543859645,5,False,False
2504,144,144,2445/4,2445/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1703,268.80592105263116,7,False,False
2505,144,144,1223/2,1223/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1710,268.9100877192978,4,True,False
2506,144,144,1223/2,1223/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1704,268.9100877192978,8,True,False
2507,144,144,1223/2,1223/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1704,268.9100877192978,5,False,False
2508,145,145,612,612,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1721,269.1184210526311,-1,False,True
2509,145,145,612,612,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1711,269.1184210526311,6,False,False
2510,145,145,612,612,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1711,269.1184210526311,1,False,False
2511,145,145,1225/2,1225/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1712,269.3267543859644,6,False,False
2512,145,145,1225/2,1225/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1712,269.3267543859644,1,False,False
2513,145,145,2451/4,2451/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1722,269.4309210526311,6,True,False
2514,145,145,613,613,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1713,269.5350877192978,6,False,False
2515,145,145,613,613,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1713,269.5350877192978,1,False,False
2516,145,145,1227/2,1227/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1723,269.7434210526311,0,False,False
2517,145,145,1227/2,1227/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1714,269.7434210526311,0,False,False
2518,145,145,2455/4,2455/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1715,269.8475877192978,6,False,False
2519,145,145,2455/4,2455/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1715,269.8475877192978,1,False,False
2520,145,145,2457/4,2457/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1716,270.0559210526311,6,False,False
2521,145,145,2457/4,2457/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1716,270.0559210526311,1,False,False
2522,145,145,1229/2,1229/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1724,270.1600877192978,6,True,False
2523,145,145,2459/4,2459/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1717,270.2642543859644,0,False,False
2524,145,145,615,615,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1725,270.3684210526311,0,False,False
2525,145,145,615,615,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1718,270.3684210526311,6,False,False
2526,145,145,615,615,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1718,270.3684210526311,1,False,False
2527,145,145,2461/4,2461/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1719,270.4725877192978,0,False,False
2528,145,145,1231/2,1231/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1726,270.5767543859644,6,True,False
2529,145,145,1231/2,1231/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1720,270.5767543859644,6,False,False
2530,145,145,1231/2,1231/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1720,270.5767543859644,1,False,False
2531,146,146,616,616,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,1737,270.78508771929774,7,True,False
2532,146,146,616,616,0.5,0,0,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1727,270.78508771929774,8,True,False
2533,146,146,616,616,0.5,0,0,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1727,270.78508771929774,5,False,False
2534,146,146,1233/2,1233/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1728,270.99342105263105,8,True,False
2535,146,146,1233/2,1233/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1728,270.99342105263105,5,False,False
2536,146,146,2467/4,2467/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,1,43,G2,2,1738,271.09758771929774,4,True,False
2537,146,146,617,617,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1729,271.2017543859644,8,True,False
2538,146,146,617,617,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1729,271.2017543859644,5,False,False
2539,146,146,1235/2,1235/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1739,271.41008771929774,8,False,False
2540,146,146,1235/2,1235/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1730,271.41008771929774,7,False,False
2541,146,146,2471/4,2471/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1731,271.5142543859644,8,True,False
2542,146,146,2471/4,2471/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1731,271.5142543859644,5,False,False
2543,146,146,2473/4,2473/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1732,271.72258771929774,8,True,False
2544,146,146,2473/4,2473/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1732,271.72258771929774,5,False,False
2545,146,146,1237/2,1237/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1740,271.8267543859644,4,True,False
2546,146,146,2475/4,2475/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1733,271.93092105263105,7,False,False
2547,146,146,619,619,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,0,48,C3,3,1741,272.03508771929774,8,False,False
2548,146,146,619,619,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,1,67,G4,4,1734,272.03508771929774,8,True,False
2549,146,146,619,619,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,5,71,B4,4,1734,272.03508771929774,5,False,False
2550,146,146,2477/4,2477/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,0,60,C4,4,1735,272.1392543859644,7,False,False
2551,146,146,1239/2,1239/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,1742,272.24342105263105,4,True,False
2552,146,146,1239/2,1239/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,1,67,G4,4,1736,272.24342105263105,8,True,False
2553,146,146,1239/2,1239/2,0.5,7/8,7/8,4/4,1,1,1/8,1/8,1,,5,71,B4,4,1736,272.24342105263105,5,False,False
2554,147,147,620,620,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,2,38,D2,2,1753,272.45175438596436,-1,False,True
2555,147,147,620,620,0.5,0,0,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1743,272.45175438596436,6,False,False
2556,147,147,620,620,0.5,0,0,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1743,272.45175438596436,1,False,False
2557,147,147,1241/2,1241/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1744,272.6600877192977,6,False,False
2558,147,147,1241/2,1241/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1744,272.6600877192977,1,False,False
2559,147,147,2483/4,2483/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,,3,45,A2,2,1754,272.76425438596436,6,True,False
2560,147,147,621,621,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1745,272.86842105263105,6,False,False
2561,147,147,621,621,0.5,1/4,1/4,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1745,272.86842105263105,1,False,False
2562,147,147,1243/2,1243/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1755,273.07675438596436,0,False,False
2563,147,147,1243/2,1243/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1746,273.07675438596436,0,False,False
2564,147,147,2487/4,2487/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1747,273.18092105263105,6,False,False
2565,147,147,2487/4,2487/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,1747,273.18092105263105,1,False,False
2566,147,147,2489/4,2489/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,3,69,A4,4,1748,273.38925438596436,6,False,False
2567,147,147,2489/4,2489/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,1748,273.38925438596436,1,False,False
2568,147,147,1245/2,1245/2,0.5,5/8,5/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,1756,273.49342105263105,6,True,False
2569,147,147,2491/4,2491/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,2,62,D4,4,1749,273.5975877192977,0,False,False
2570,147,147,623,623,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,2,50,D3,3,1757,273.70175438596436,0,False,False
2571,147,147,623,623,0.25,3/4,3/4,4/4,1,1,1/16,1/16,1,,3,69,A4,4,1750,273.70175438596436,6,False,False
