mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
125	125	530	530	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	1509
125	125	1061/2	1061/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1510
125	125	1061/2	1061/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1510
125	125	2123/4	2123/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	1520
125	125	531	531	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1511
125	125	531	531	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	1511
125	125	1063/2	1063/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1521
125	125	1063/2	1063/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	1512
125	125	2127/4	2127/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1513
125	125	2127/4	2127/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1513
125	125	2129/4	2129/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		3	69	A4	4	1514
125	125	2129/4	2129/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	1514
125	125	1065/2	1065/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1522
125	125	2131/4	2131/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1515
125	125	533	533	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1523
125	125	533	533	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	1516
125	125	533	533	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	1516
125	125	2133/4	2133/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1517
125	125	1067/2	1067/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1524
125	125	1067/2	1067/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1518
125	125	1067/2	1067/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1518
126	126	534	534	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	36	C2	2	1535
126	126	534	534	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	1525
126	126	534	534	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	1525
126	126	1069/2	1069/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1526
126	126	1069/2	1069/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1526
126	126	2139/4	2139/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	1536
126	126	535	535	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	1527
126	126	535	535	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	1527
126	126	1071/2	1071/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	1537
126	126	1071/2	1071/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1528
126	126	2143/4	2143/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	1529
126	126	2143/4	2143/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	1529
126	126	2145/4	2145/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	1530
126	126	2145/4	2145/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		5	71	B4	4	1530
126	126	1073/2	1073/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1538
126	126	2147/4	2147/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1531
126	126	537	537	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	1539
126	126	537	537	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	1532
126	126	537	537	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	1532
126	126	2149/4	2149/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1533
126	126	1075/2	1075/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1540
126	126	1075/2	1075/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1534
126	126	1075/2	1075/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1534
127	127	538	538	0.25	0	0	4/4	2	1	1/16		1/16	1		4	52	E3	3	1548
127	127	538	538	0.25	0	0	4/4	1	1	1/16		1/16	1		4	64	E4	4	1541
127	127	538	538	0.25	0	0	4/4	1	1	1/16		1/16	1		4	76	E5	5	1541
127	127	2153/4	2153/4	0.5	1/16	1/16	4/4	2	1	1/8		1/8	1		4	52	E3	3	1549
127	127	2153/4	2153/4	0.5	1/16	1/16	4/4	1	1	1/8		1/8	1		4	64	E4	4	1542
127	127	2153/4	2153/4	0.5	1/16	1/16	4/4	1	1	1/8		1/8	1		4	76	E5	5	1542
127	127	2155/4	2155/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	1550
127	127	2155/4	2155/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	1543
127	127	2155/4	2155/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	1543
127	127	2157/4	2157/4	0.25	5/16	5/16	4/4	2	1	1/16		1/16	1		0	48	C3	3	1551
127	127	2157/4	2157/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1544
127	127	2157/4	2157/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1544
127	127	1079/2	1079/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	1552
127	127	1079/2	1079/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	1545
127	127	1079/2	1079/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	1545
127	127	540	540	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	1553
127	127	540	540	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		1	67	G4	4	1546
127	127	540	540	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		1	79	G5	5	1546
127	127	541	541	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	1554
127	127	541	541	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	55	G3	3	1547
127	127	541	541	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	1547
128	128	542	542	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	38	D2	2	1565
128	128	542	542	0.5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	1555
128	128	542	542	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	1555
128	128	1085/2	1085/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1556
128	128	1085/2	1085/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1556
128	128	2171/4	2171/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	1566
128	128	543	543	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1557
128	128	543	543	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	1557
128	128	1087/2	1087/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1567
128	128	1087/2	1087/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	1558
128	128	2175/4	2175/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1559
128	128	2175/4	2175/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1559
128	128	2177/4	2177/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		3	69	A4	4	1560
128	128	2177/4	2177/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	1560
128	128	1089/2	1089/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1568
128	128	2179/4	2179/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1561
128	128	545	545	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1569
128	128	545	545	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	1562
128	128	545	545	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	1562
128	128	2181/4	2181/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1563
128	128	1091/2	1091/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1570
128	128	1091/2	1091/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1564
128	128	1091/2	1091/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1564
129	129	546	546	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	36	C2	2	1581
129	129	546	546	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	1571
129	129	546	546	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	1571
129	129	1093/2	1093/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1572
129	129	1093/2	1093/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1572
129	129	2187/4	2187/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	1582
129	129	547	547	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	1573
129	129	547	547	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	1573
129	129	1095/2	1095/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	1583
129	129	1095/2	1095/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1574
129	129	2191/4	2191/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	1575
129	129	2191/4	2191/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	1575
129	129	2193/4	2193/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	1576
129	129	2193/4	2193/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		5	71	B4	4	1576
129	129	1097/2	1097/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1584
129	129	2195/4	2195/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1577
129	129	549	549	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	1585
129	129	549	549	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	1578
129	129	549	549	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	1578
129	129	2197/4	2197/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1579
129	129	1099/2	1099/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1586
129	129	1099/2	1099/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1580
129	129	1099/2	1099/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1580
130	130	550	550	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	38	D2	2	1597
130	130	550	550	0.5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	1587
130	130	550	550	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	1587
130	130	1101/2	1101/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1588
130	130	1101/2	1101/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1588
130	130	2203/4	2203/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	1598
130	130	551	551	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1589
130	130	551	551	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	1589
130	130	1103/2	1103/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1599
130	130	1103/2	1103/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	1590
130	130	2207/4	2207/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1591
130	130	2207/4	2207/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1591
130	130	2209/4	2209/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		3	69	A4	4	1592
130	130	2209/4	2209/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	1592
130	130	1105/2	1105/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1600
130	130	2211/4	2211/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1593
130	130	553	553	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1601
130	130	553	553	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	1594
130	130	553	553	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	1594
130	130	2213/4	2213/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1595
130	130	1107/2	1107/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1602
130	130	1107/2	1107/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1596
130	130	1107/2	1107/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1596
131	131	554	554	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	36	C2	2	1613
131	131	554	554	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	1603
131	131	554	554	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	1603
131	131	1109/2	1109/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1604
131	131	1109/2	1109/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1604
131	131	2219/4	2219/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	1614
131	131	555	555	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	1605
131	131	555	555	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	1605
131	131	1111/2	1111/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	1615
131	131	1111/2	1111/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1606
131	131	2223/4	2223/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	1607
131	131	2223/4	2223/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	1607
131	131	2225/4	2225/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	1608
131	131	2225/4	2225/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		5	71	B4	4	1608
131	131	1113/2	1113/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1616
131	131	2227/4	2227/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1609
131	131	557	557	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	1617
131	131	557	557	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	1610
131	131	557	557	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	1610
131	131	2229/4	2229/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1611
131	131	1115/2	1115/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1618
131	131	1115/2	1115/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1612
131	131	1115/2	1115/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1612
132	132	558	558	0.25	0	0	4/4	2	1	1/16		1/16	1		0	48	C3	3	1625
132	132	558	558	0.25	0	0	4/4	1	1	1/16		1/16	1		0	60	C4	4	1619
132	132	2233/4	2233/4	0.25	1/16	1/16	4/4	2	1	1/16		1/16	1		0	60	C4	4	1626
132	132	2233/4	2233/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1620
132	132	1117/2	1117/2	0.25	1/8	1/8	4/4	2	1	1/16		1/16	1		3	45	A2	2	1627
132	132	1117/2	1117/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		3	57	A3	3	1621
132	132	2235/4	2235/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	1628
132	132	2235/4	2235/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1622
132	132	559	559	0.25	1/4	1/4	4/4	2	1	1/16		1/16	1		-2	46	Bb2	2	1629
132	132	559	559	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		-2	58	Bb3	3	1623
132	132	2237/4	2237/4	0.75	5/16	5/16	4/4	2	1	3/16		1/8	3/2		-2	58	Bb3	3	1630
132	132	2237/4	2237/4	0.75	5/16	5/16	4/4	1	1	3/16		1/8	3/2		-2	70	Bb4	4	1624
133	133	562	562	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	38	D2	2	1641
133	133	562	562	0.5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	1631
133	133	562	562	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	1631
133	133	1125/2	1125/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1632
133	133	1125/2	1125/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1632
133	133	2251/4	2251/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	1642
133	133	563	563	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1633
133	133	563	563	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	1633
133	133	1127/2	1127/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1643
133	133	1127/2	1127/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	1634
133	133	2255/4	2255/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1635
133	133	2255/4	2255/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1635
133	133	2257/4	2257/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		3	69	A4	4	1636
133	133	2257/4	2257/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	1636
133	133	1129/2	1129/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1644
133	133	2259/4	2259/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1637
133	133	565	565	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1645
133	133	565	565	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	1638
133	133	565	565	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	1638
133	133	2261/4	2261/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1639
133	133	1131/2	1131/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1646
133	133	1131/2	1131/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1640
133	133	1131/2	1131/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1640
134	134	566	566	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	36	C2	2	1657
134	134	566	566	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	1647
134	134	566	566	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	1647
134	134	1133/2	1133/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1648
134	134	1133/2	1133/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1648
134	134	2267/4	2267/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	1658
134	134	567	567	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	1649
134	134	567	567	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	1649
134	134	1135/2	1135/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	1659
134	134	1135/2	1135/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1650
134	134	2271/4	2271/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	1651
134	134	2271/4	2271/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	1651
134	134	2273/4	2273/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	1652
134	134	2273/4	2273/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		5	71	B4	4	1652
134	134	1137/2	1137/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1660
134	134	2275/4	2275/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1653
134	134	569	569	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	1661
134	134	569	569	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	1654
134	134	569	569	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	1654
134	134	2277/4	2277/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1655
134	134	1139/2	1139/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1662
134	134	1139/2	1139/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1656
134	134	1139/2	1139/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1656
135	135	570	570	0.75	0	0	4/4	2	1	3/16		1/8	3/2		2	38	D2	2	1673
135	135	570	570	0.5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	1663
135	135	570	570	0.5	0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	1663
135	135	1141/2	1141/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1664
135	135	1141/2	1141/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1664
135	135	2283/4	2283/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	1674
135	135	571	571	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	1665
135	135	571	571	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	1665
135	135	1143/2	1143/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	D3	3	1675
135	135	1143/2	1143/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	1666
135	135	2287/4	2287/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	1667
135	135	2287/4	2287/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	1667
135	135	2289/4	2289/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		3	69	A4	4	1668
135	135	2289/4	2289/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		0	72	C5	5	1668
135	135	1145/2	1145/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1676
135	135	2291/4	2291/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1669
135	135	573	573	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50	D3	3	1677
135	135	573	573	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	1670
135	135	573	573	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	1670
135	135	2293/4	2293/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	1671
135	135	1147/2	1147/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	45	A2	2	1678
135	135	1147/2	1147/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	1672
135	135	1147/2	1147/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1672
136	136	574	574	0.75	0	0	4/4	2	1	3/16		1/8	3/2		0	36	C2	2	1689
136	136	574	574	0.5	0	0	4/4	1	1	1/8		1/8	1		1	67	G4	4	1679
136	136	574	574	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	1679
136	136	1149/2	1149/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67	G4	4	1680
136	136	1149/2	1149/2	0.5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	1680
136	136	2299/4	2299/4	0.25	3/16	3/16	4/4	2	1	1/16		1/16	1		1	43	G2	2	1690
136	136	575	575	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		1	67	G4	4	1681
136	136	575	575	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	1681
136	136	1151/2	1151/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48	C3	3	1691
136	136	1151/2	1151/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1682
136	136	2303/4	2303/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	1683
136	136	2303/4	2303/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	1683
136	136	2305/4	2305/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		1	67	G4	4	1684
136	136	2305/4	2305/4	0.5	9/16	9/16	4/4	1	1	1/8		1/8	1		5	71	B4	4	1684
136	136	1153/2	1153/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1692
136	136	2307/4	2307/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1685
136	136	577	577	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	1693
136	136	577	577	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	1686
136	136	577	577	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	1686
136	136	2309/4	2309/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	1687
136	136	1155/2	1155/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		1	43	G2	2	1694
